blue,green,red,ndwi,brightness,label,source_file
0.1758357,0.20414837,0.20401514,0.00032641564,0.19466639,0,GSL_2017_03.tif
0.18986017,0.203963,0.21080016,-0.01648445,0.20154111,0,GSL_2017_03.tif
0.19962092,0.20544598,0.20145474,0.009808834,0.20217387,0,GSL_2017_03.tif
0.21938907,0.2071514,0.20279895,0.010616993,0.2097798,0,GSL_2017_03.tif
0.3069539,0.26328206,0.24202085,0.042076092,0.27075228,0,GSL_2017_03.tif
0.20739076,0.2395359,0.20758367,0.07146223,0.2181701,0,GSL_2017_03.tif
0.19014207,0.21760638,0.21326452,0.010076906,0.20700431,0,GSL_2017_03.tif
0.21142542,0.20804118,0.20289496,0.012523133,0.20745385,0,GSL_2017_03.tif
0.27860546,0.24502291,0.23230737,0.026638802,0.25197858,0,GSL_2017_03.tif
0.35413674,0.29347917,0.27528983,0.031980135,0.30763522,0,GSL_2017_03.tif
0.22180283,0.24774788,0.24336505,0.00892427,0.2376386,0,GSL_2017_03.tif
0.21843766,0.21884838,0.22473824,-0.013277789,0.22067475,0,GSL_2017_03.tif
0.24974605,0.23225078,0.21771319,0.03230826,0.23323667,0,GSL_2017_03.tif
0.32503065,0.28708383,0.26818478,0.034035813,0.2934331,0,GSL_2017_03.tif
0.37682956,0.3004121,0.28157878,0.03236009,0.3196068,0,GSL_2017_03.tif
0.2088531,0.22431685,0.23502779,-0.023317821,0.22273259,0,GSL_2017_03.tif
0.22574942,0.22148065,0.20347105,0.04238025,0.21690036,0,GSL_2017_03.tif
0.29215422,0.2735702,0.2384043,0.068686694,0.26804292,0,GSL_2017_03.tif
0.37351727,0.31266516,0.2730495,0.067636326,0.319744,0,GSL_2017_03.tif
0.4167711,0.3433257,0.29103622,0.08242834,0.35037768,0,GSL_2017_03.tif
0.37053642,0.57777554,0.6078981,-0.025405433,0.5187367,0,GSL_1992_06.tif
0.34287807,0.55036217,0.6046917,-0.04703631,0.49931064,0,GSL_1992_06.tif
0.3057097,0.5345614,0.6119891,-0.06753094,0.48408672,0,GSL_1992_06.tif
0.3426403,0.47911596,0.55211717,-0.07079014,0.45795777,0,GSL_1992_06.tif
0.32726577,0.48116246,0.54841316,-0.06531879,0.45228043,0,GSL_1992_06.tif
0.3829787,0.5936715,0.6078981,-0.0118400175,0.52818274,0,GSL_1992_06.tif
0.3536561,0.5627363,0.6070136,-0.03785192,0.507802,0,GSL_1992_06.tif
0.33138677,0.5481729,0.6088932,-0.052477792,0.49615097,0,GSL_1992_06.tif
0.37156665,0.5406533,0.59982675,-0.051884655,0.50401556,0,GSL_1992_06.tif
0.32013324,0.50686246,0.59617805,-0.08097211,0.47439122,0,GSL_1992_06.tif
0.40152326,0.655066,0.65085334,0.0032258304,0.5691475,0,GSL_1992_06.tif
0.37418193,0.5838674,0.6138687,-0.025048357,0.5239727,0,GSL_1992_06.tif
0.34680095,0.5854855,0.6352634,-0.040776465,0.5225166,0,GSL_1992_06.tif
0.35674685,0.5617844,0.60513395,-0.037148725,0.5078884,0,GSL_1992_06.tif
0.45604748,0.6310317,0.6064055,0.01990095,0.5644949,0,GSL_1992_06.tif
0.4078633,0.6366952,0.6138687,0.018252946,0.55280906,0,GSL_1992_06.tif
0.38369197,0.6337921,0.6471493,-0.010427652,0.5548778,0,GSL_1992_06.tif
0.34826708,0.5575011,0.6093355,-0.044422988,0.5050345,0,GSL_1992_06.tif
0.34050056,0.5460788,0.61077285,-0.055922464,0.4991174,0,GSL_1992_06.tif
0.399859,0.66177654,0.6159142,0.035894666,0.5591833,0,GSL_1992_06.tif
0.41349006,0.65163934,0.61574835,0.028318858,0.56029254,0,GSL_1992_06.tif
0.38194844,0.59538484,0.6065713,-0.009306888,0.5279682,0,GSL_1992_06.tif
0.36633614,0.575967,0.60380715,-0.023597835,0.5153701,0,GSL_1992_06.tif
0.36031312,0.56797147,0.6083404,-0.03431818,0.5122083,0,GSL_1992_06.tif
0.3476331,0.54855365,0.6023698,-0.046759054,0.49951887,0,GSL_1992_06.tif
0.0013813169,0.005028623,0.001805247,0.47160754,0.0027383957,1,GSL_2000_02.tif
0.0009995478,0.0,0.007905644,-0.9998735,0.0029683972,1,GSL_2000_02.tif
0.2641402,0.13728002,0.13339593,0.014349547,0.17827205,0,GSL_2010_07.tif
0.2625649,0.15820955,0.17088866,-0.03852672,0.19722104,0,GSL_2010_07.tif
0.34091106,0.25912836,0.28146204,-0.04131342,0.29383382,0,GSL_2010_07.tif
0.33026987,0.23370822,0.2602301,-0.053694602,0.27473608,0,GSL_2010_07.tif
0.26536185,0.18242685,0.16689315,0.04446827,0.20489395,0,GSL_2010_07.tif
0.3123631,0.21883301,0.19597675,0.055100463,0.24239095,0,GSL_2010_07.tif
0.2934597,0.14153007,0.1295398,0.044232946,0.18817653,0,GSL_2010_07.tif
0.31107715,0.17557064,0.1532341,0.06793234,0.21329395,0,GSL_2010_07.tif
0.307798,0.16755165,0.15416329,0.041615486,0.20983763,0,GSL_2010_07.tif
0.30538684,0.17677347,0.17316517,0.0103112105,0.21844183,0,GSL_2010_07.tif
0.2499948,0.10384088,0.098504916,0.026370393,0.1507802,0,GSL_2010_07.tif
0.25597444,0.10953435,0.09804032,0.055372737,0.15451637,0,GSL_2010_07.tif
0.29037344,0.14658202,0.13390698,0.04518894,0.19028747,0,GSL_2010_07.tif
0.31033772,0.18635616,0.18143494,0.0133804185,0.22604294,0,GSL_2010_07.tif
0.29043776,0.1514736,0.13920335,0.042212494,0.1937049,0,GSL_2010_07.tif
0.28387943,0.1451386,0.15537122,-0.03405073,0.1947964,0,GSL_2010_07.tif
0.27622807,0.17432769,0.16800818,0.018459909,0.20618798,0,GSL_2010_07.tif
0.28169334,0.13768096,0.14022546,-0.009155899,0.18653326,0,GSL_2010_07.tif
0.27204874,0.13768096,0.12944688,0.03082439,0.17972553,0,GSL_2010_07.tif
0.28169334,0.15580384,0.15936674,-0.011304627,0.19895464,0,GSL_2010_07.tif
0.2764531,0.13780124,0.14426742,-0.022924053,0.18617392,0,GSL_2010_07.tif
0.2962888,0.17528997,0.17953011,-0.01195008,0.21703629,0,GSL_2010_07.tif
0.26452598,0.13214786,0.13437158,-0.008343508,0.17701514,0,GSL_2010_07.tif
0.24941613,0.1201194,0.13000439,-0.039520234,0.16651331,0,GSL_2010_07.tif
0.28291497,0.17673339,0.18947242,-0.03478644,0.21637361,0,GSL_2010_07.tif
0.3620826,0.23710304,0.28318456,-0.088569134,0.2941234,0,GSL_2024_04.tif
0.3503801,0.22821835,0.27827153,-0.09882346,0.2856233,0,GSL_2024_04.tif
0.37484896,0.24989393,0.29631042,-0.08497993,0.30701777,0,GSL_2024_04.tif
0.3743835,0.23373298,0.28927088,-0.10619001,0.29912913,0,GSL_2024_04.tif
0.3419357,0.21366583,0.27372515,-0.12322591,0.27644223,0,GSL_2024_04.tif
0.30775908,0.2020238,0.25187314,-0.10982498,0.25388536,0,GSL_2024_04.tif
0.36307997,0.23373298,0.28406453,-0.09720296,0.29362583,0,GSL_2024_04.tif
0.36307997,0.23794556,0.28406453,-0.08834865,0.29503003,0,GSL_2024_04.tif
0.35217538,0.23289047,0.27548504,-0.08378547,0.2868503,0,GSL_2024_04.tif
0.3191956,0.2228569,0.26037928,-0.07764798,0.26747727,0,GSL_2024_04.tif
0.36141768,0.23740941,0.2842845,-0.08985153,0.29437053,0,GSL_2024_04.tif
0.35875803,0.23779237,0.28787762,-0.095278695,0.29480934,0,GSL_2024_04.tif
0.35443607,0.22163141,0.27959144,-0.11563702,0.28521964,0,GSL_2024_04.tif
0.3340232,0.20424499,0.26301914,-0.12578332,0.26709577,0,GSL_2024_04.tif
0.3474545,0.22101867,0.27321184,-0.105604686,0.28056166,0,GSL_2024_04.tif
0.35230836,0.22898427,0.28545776,-0.10977599,0.2889168,0,GSL_2024_04.tif
0.3620161,0.2452984,0.2820113,-0.0696229,0.29644194,0,GSL_2024_04.tif
0.3620161,0.2305161,0.2820113,-0.10047286,0.29151452,0,GSL_2024_04.tif
0.38867918,0.25510222,0.29917026,-0.07950595,0.31431723,0,GSL_2024_04.tif
0.3613512,0.231665,0.28215796,-0.09826898,0.2917247,0,GSL_2024_04.tif
0.33621743,0.20914689,0.2641924,-0.11629163,0.26985225,0,GSL_2024_04.tif
0.33621743,0.20914689,0.2641924,-0.11629163,0.26985225,0,GSL_2024_04.tif
0.37398458,0.23909444,0.28773096,-0.092319824,0.30027,0,GSL_2024_04.tif
0.3683993,0.23580097,0.2842845,-0.09322207,0.29616156,0,GSL_2024_04.tif
0.35709575,0.22683969,0.27746493,-0.100386016,0.28713346,0,GSL_2024_04.tif
0.07689829,0.13978806,0.12739739,0.04637463,0.11469457,1,GSL_1993_02.tif
0.066924065,0.12995532,0.12325282,0.026470233,0.10671073,1,GSL_1993_02.tif
0.065236695,0.13141935,0.124823965,0.02573864,0.10716,1,GSL_1993_02.tif
0.062424414,0.12849128,0.123496614,0.019820983,0.104804106,1,GSL_1993_02.tif
0.062424414,0.12849128,0.123496614,0.019820983,0.104804106,1,GSL_1993_02.tif
0.062874384,0.12623589,0.12130243,0.01992998,0.1034709,1,GSL_1993_02.tif
0.062424414,0.12105243,0.119108245,0.008095315,0.1008617,1,GSL_1993_02.tif
0.062424414,0.12030063,0.119108245,0.0049805106,0.1006111,1,GSL_1993_02.tif
0.062424414,0.1195884,0.11642647,0.013397106,0.099479765,1,GSL_1993_02.tif
0.063999295,0.1195884,0.11642647,0.013397106,0.100004725,1,GSL_1993_02.tif
0.06362432,0.13145891,0.12541991,0.023509022,0.10683438,1,GSL_1993_02.tif
0.06482423,0.12180423,0.11886445,0.012215012,0.10183097,1,GSL_1993_02.tif
0.057174824,0.112901345,0.11837685,-0.023674875,0.096151,1,GSL_1993_02.tif
0.068723924,0.12702726,0.12410612,0.011631787,0.1066191,1,GSL_1993_02.tif
0.061599478,0.112901345,0.11813305,-0.022644619,0.09754463,1,GSL_1993_02.tif
0.05634989,0.118836604,0.11862065,0.0009094444,0.097935714,1,GSL_1993_02.tif
0.057174824,0.11737257,0.11520748,0.009308987,0.09658495,1,GSL_1993_02.tif
0.06638036,0.12738337,0.120882556,0.026184762,0.10488209,1,GSL_1993_02.tif
0.05593742,0.117333,0.114746965,0.011142822,0.0960058,1,GSL_1993_02.tif
0.061168265,0.12882762,0.122981936,0.0232146,0.10432593,1,GSL_1993_02.tif
0.06377431,0.13306144,0.12336118,0.037829045,0.10673231,1,GSL_1993_02.tif
0.07596087,0.1366028,0.12309029,0.05203243,0.11188465,1,GSL_1993_02.tif
0.064074285,0.13616756,0.12585333,0.039363984,0.10869839,1,GSL_1993_02.tif
0.07599836,0.14146972,0.12915815,0.04549242,0.11554208,1,GSL_1993_02.tif
0.05593742,0.13794813,0.12206092,0.061102282,0.105315484,1,GSL_1993_02.tif
0.4187398,0.346022,0.30105376,0.069494456,0.35527185,0,GSL_1989_10.tif
0.39081702,0.29971743,0.25095862,0.08854337,0.313831,0,GSL_1989_10.tif
0.4722217,0.37809733,0.32567295,0.07449064,0.39199734,0,GSL_1989_10.tif
0.41212967,0.3175635,0.2622686,0.09536348,0.3306539,0,GSL_1989_10.tif
0.3918586,0.30338183,0.26569587,0.06622275,0.3203121,0,GSL_1989_10.tif
0.4324408,0.34540334,0.30173922,0.06747209,0.3598611,0,GSL_1989_10.tif
0.38993567,0.312519,0.29796925,0.02383295,0.33347464,0,GSL_1989_10.tif
0.373831,0.2989084,0.285574,0.022814032,0.31943783,0,GSL_1989_10.tif
0.30789003,0.227429,0.24444683,-0.036064126,0.25992194,0,GSL_1989_10.tif
0.303964,0.22124237,0.21520086,0.013842575,0.2468024,0,GSL_1989_10.tif
0.41285077,0.3198478,0.29425636,0.04167272,0.3423183,0,GSL_1989_10.tif
0.42470893,0.33393428,0.3245305,0.014281327,0.3610579,0,GSL_1989_10.tif
0.45219103,0.36572406,0.34223804,0.03317407,0.3867177,0,GSL_1989_10.tif
0.39658585,0.31461295,0.29528454,0.0316912,0.33549443,0,GSL_1989_10.tif
0.46100453,0.4012258,0.3741116,0.03497081,0.412114,0,GSL_1989_10.tif
0.42607102,0.30871186,0.2872876,0.035946723,0.34069017,0,GSL_1989_10.tif
0.4521109,0.34269074,0.2989403,0.06818618,0.36458063,0,GSL_1989_10.tif
0.4908102,0.39332595,0.3541192,0.05245427,0.4127518,0,GSL_1989_10.tif
0.49754047,0.43187344,0.40632784,0.030476648,0.44524726,0,GSL_1989_10.tif
0.4707795,0.4021776,0.38028064,0.02798479,0.41774592,0,GSL_1989_10.tif
0.4139725,0.29862288,0.2628398,0.06373179,0.32514504,0,GSL_1989_10.tif
0.4139725,0.29862288,0.26135466,0.066552944,0.32465002,0,GSL_1989_10.tif
0.4577996,0.33555233,0.2669525,0.113857515,0.3534348,0,GSL_1989_10.tif
0.48432022,0.3953247,0.38702095,0.0106139155,0.422222,0,GSL_1989_10.tif
0.46076414,0.37809733,0.3679425,0.013611604,0.40226802,0,GSL_1989_10.tif
0.25917137,0.17179088,0.29202795,-0.25923225,0.24099673,0,GSL_2018_08.tif
0.28149712,0.1892326,0.30509427,-0.23438221,0.258608,0,GSL_2018_08.tif
0.2787335,0.18879655,0.3055716,-0.2362102,0.25770053,0,GSL_2018_08.tif
0.2542944,0.16842712,0.29304224,-0.27003926,0.23858792,0,GSL_2018_08.tif
0.28247252,0.19427824,0.31082198,-0.23073341,0.26252425,0,GSL_2018_08.tif
0.28431493,0.18904573,0.30312538,-0.23178813,0.25882867,0,GSL_2018_08.tif
0.27889606,0.18262966,0.2997842,-0.2428502,0.25377,0,GSL_2018_08.tif
0.2743984,0.1815707,0.2970397,-0.24125834,0.25100294,0,GSL_2018_08.tif
0.27363977,0.1838755,0.30002287,-0.2400238,0.25251272,0,GSL_2018_08.tif
0.2542402,0.16836482,0.29417583,-0.2719993,0.23892696,0,GSL_2018_08.tif
0.27510285,0.1892326,0.30360267,-0.23206502,0.2559794,0,GSL_2018_08.tif
0.27689108,0.18026257,0.29936656,-0.24832468,0.2521734,0,GSL_2018_08.tif
0.26561984,0.17646277,0.2928036,-0.24792011,0.24496205,0,GSL_2018_08.tif
0.2748319,0.1792659,0.29638338,-0.24622601,0.2501604,0,GSL_2018_08.tif
0.2537525,0.16531253,0.284928,-0.26566955,0.23466434,0,GSL_2018_08.tif
0.23440716,0.15522125,0.28731453,-0.29849106,0.22564764,0,GSL_2018_08.tif
0.2600384,0.17073192,0.2940565,-0.2653343,0.24160893,0,GSL_2018_08.tif
0.27461514,0.17640048,0.29775566,-0.2559387,0.24959044,0,GSL_2018_08.tif
0.27797484,0.17914131,0.2944145,-0.24341995,0.25051022,0,GSL_2018_08.tif
0.2662701,0.1762759,0.2944145,-0.2509895,0.2456535,0,GSL_2018_08.tif
0.23023464,0.14631352,0.2804532,-0.31431544,0.21900046,0,GSL_2018_08.tif
0.23261894,0.15609333,0.28713554,-0.29565293,0.22528261,0,GSL_2018_08.tif
0.2654031,0.1731613,0.291133,-0.25408763,0.24323244,0,GSL_2018_08.tif
0.27271855,0.1754038,0.29005906,-0.24632472,0.24606048,0,GSL_2018_08.tif
0.27277273,0.17789549,0.2926246,-0.24383414,0.24776427,0,GSL_2018_08.tif
0.15974447,0.12756355,0.09467533,0.14798522,0.12732778,0,GSL_1990_09.tif
0.26826715,0.19434851,0.1600449,0.09679503,0.20755352,0,GSL_1990_09.tif
0.25550693,0.19234252,0.14329128,0.14614467,0.19704692,0,GSL_1990_09.tif
0.16857536,0.15320115,0.10229061,0.19926411,0.14135571,0,GSL_1990_09.tif
0.20973215,0.17428856,0.10679886,0.24010132,0.16360651,0,GSL_1990_09.tif
0.30375272,0.21362564,0.16893955,0.11680617,0.22877264,0,GSL_1990_09.tif
0.27827278,0.20051327,0.16193348,0.10644235,0.21357317,0,GSL_1990_09.tif
0.32157654,0.23114139,0.19166353,0.0933711,0.24812715,0,GSL_1990_09.tif
0.25287387,0.2077055,0.16833031,0.10471098,0.20963657,0,GSL_1990_09.tif
0.23517157,0.19816479,0.16028859,0.10566533,0.19787498,0,GSL_1990_09.tif
0.35949263,0.27463725,0.23077561,0.08678361,0.28830183,0,GSL_1990_09.tif
0.28236416,0.20114933,0.15827815,0.11927596,0.21393055,0,GSL_1990_09.tif
0.27207497,0.20932008,0.16973153,0.104440786,0.21704221,0,GSL_1990_09.tif
0.13098332,0.1095096,0.08456224,0.12854637,0.10835173,0,GSL_1990_09.tif
0.124785505,0.10212167,0.074327305,0.15751983,0.1004115,0,GSL_1990_09.tif
0.25651965,0.17898552,0.14536263,0.10366264,0.19362259,0,GSL_1990_09.tif
0.27268258,0.19459315,0.15108933,0.12584871,0.20612168,0,GSL_1990_09.tif
0.28293127,0.21856724,0.17070629,0.12294909,0.22406827,0,GSL_1990_09.tif
0.2503218,0.17908338,0.1449971,0.105178095,0.19146742,0,GSL_1990_09.tif
0.15962294,0.11993099,0.09272582,0.12792931,0.12409326,0,GSL_1990_09.tif
0.23845278,0.18270396,0.13963595,0.13361011,0.1869309,0,GSL_1990_09.tif
0.29816252,0.19850728,0.15663324,0.11790803,0.21776767,0,GSL_1990_09.tif
0.33705083,0.24151386,0.19068877,0.11759523,0.25641784,0,GSL_1990_09.tif
0.33705083,0.24758077,0.19068877,0.1298102,0.25844014,0,GSL_1990_09.tif
0.22978392,0.1763924,0.13390926,0.13690875,0.18002851,0,GSL_1990_09.tif
0.46559015,0.4199226,0.52781415,-0.11384115,0.47110894,0,GSL_2018_07.tif
0.2593587,0.17164977,0.3186152,-0.29976675,0.24987455,0,GSL_2018_07.tif
0.26403955,0.16518939,0.30698285,-0.30029964,0.24540393,0,GSL_2018_07.tif
0.28970143,0.23883784,0.34879813,-0.1871228,0.2924458,0,GSL_2018_07.tif
0.36327294,0.30169743,0.38687882,-0.12370636,0.35061637,0,GSL_2018_07.tif
0.29250994,0.2134485,0.35283884,-0.2461473,0.28626576,0,GSL_2018_07.tif
0.30512062,0.2216532,0.34916547,-0.22338451,0.29197976,0,GSL_2018_07.tif
0.28408447,0.2051792,0.32614562,-0.227669,0.2718031,0,GSL_2018_07.tif
0.23490831,0.20660049,0.2586167,-0.11181033,0.23337515,0,GSL_2018_07.tif
0.3659713,0.32695755,0.38620538,-0.08307742,0.3597114,0,GSL_2018_07.tif
0.30512062,0.22443116,0.3439615,-0.210295,0.29117107,0,GSL_2018_07.tif
0.3980762,0.35770902,0.43095937,-0.0928784,0.3955815,0,GSL_2018_07.tif
0.4653148,0.40713102,0.4566118,-0.057286423,0.44301924,0,GSL_2018_07.tif
0.42569304,0.37860838,0.4358572,-0.07028997,0.4133862,0,GSL_2018_07.tif
0.44670168,0.41468966,0.47063187,-0.06318851,0.44400772,0,GSL_2018_07.tif
0.46696687,0.4252847,0.4818357,-0.062341135,0.45802912,0,GSL_2018_07.tif
0.42241648,0.3824523,0.4304696,-0.05906746,0.41177943,0,GSL_2018_07.tif
0.3659713,0.31413367,0.36612424,-0.076427616,0.34874308,0,GSL_2018_07.tif
0.44940004,0.40810007,0.4585097,-0.058168724,0.43866995,0,GSL_2018_07.tif
0.48891166,0.44279236,0.5024066,-0.063070506,0.47803688,0,GSL_2018_07.tif
0.52308166,0.47890595,0.5096309,-0.03108123,0.5038728,0,GSL_2018_07.tif
0.56063837,0.5184435,0.5346711,-0.015409137,0.5379177,0,GSL_2018_07.tif
0.6211586,0.58421034,0.61260796,-0.023727575,0.6059923,0,GSL_2018_07.tif
0.62908846,0.5757472,0.566201,0.008359584,0.59034556,0,GSL_2018_07.tif
0.6512535,0.60601413,0.61970985,-0.011173565,0.62565917,0,GSL_2018_07.tif
0.37868914,0.26941636,0.24558115,0.0462821,0.29789555,0,GSL_1997_12.tif
0.41553324,0.29238588,0.26325798,0.052421786,0.3237257,0,GSL_1997_12.tif
0.41553324,0.29238588,0.26325798,0.052421786,0.3237257,0,GSL_1997_12.tif
0.41856247,0.26725546,0.2526519,0.02808871,0.31282327,0,GSL_1997_12.tif
0.32895315,0.18722229,0.18577453,0.0038813956,0.23398332,0,GSL_1997_12.tif
0.34022477,0.22907963,0.20803893,0.0481349,0.25911444,0,GSL_1997_12.tif
0.3536098,0.22491792,0.21351033,0.026019212,0.2640127,0,GSL_1997_12.tif
0.3536098,0.22491792,0.21351033,0.026019212,0.2640127,0,GSL_1997_12.tif
0.41658995,0.25965232,0.236869,0.045885768,0.30437043,0,GSL_1997_12.tif
0.32553646,0.18474127,0.18434356,0.0010775595,0.23154044,0,GSL_1997_12.tif
0.35100326,0.24316548,0.21729822,0.05617641,0.27048898,0,GSL_1997_12.tif
0.42518455,0.29862845,0.2625004,0.06438446,0.32877114,0,GSL_1997_12.tif
0.42518455,0.29862845,0.2625004,0.06438446,0.32877114,0,GSL_1997_12.tif
0.40729088,0.25421005,0.24448687,0.019497147,0.30199593,0,GSL_1997_12.tif
0.33289823,0.2017083,0.20273589,-0.002540725,0.24578081,0,GSL_1997_12.tif
0.3398021,0.21075204,0.2047561,0.014430353,0.25177008,0,GSL_1997_12.tif
0.3398021,0.21075204,0.2047561,0.014430353,0.25177008,0,GSL_1997_12.tif
0.43821734,0.30166972,0.28287086,0.03216,0.34091935,0,GSL_1997_12.tif
0.4485027,0.2883442,0.26679334,0.038820695,0.33454672,0,GSL_1997_12.tif
0.3555119,0.21727476,0.2098487,0.017386157,0.26087844,0,GSL_1997_12.tif
0.33265164,0.20190838,0.20084193,0.0026479026,0.245134,0,GSL_1997_12.tif
0.3536098,0.21467367,0.21502548,-0.0008187486,0.261103,0,GSL_1997_12.tif
0.40158463,0.24208502,0.22453731,0.03760573,0.28940234,0,GSL_1997_12.tif
0.44399405,0.28506285,0.26271084,0.040805113,0.33058926,0,GSL_1997_12.tif
0.4210986,0.29646757,0.28362843,0.022132743,0.33373153,0,GSL_1997_12.tif
0.28465477,0.29257366,0.2465375,0.085392535,0.2745886,1,GSL_1997_05.tif
0.27781695,0.27750835,0.24268894,0.066934876,0.26600474,1,GSL_1997_05.tif
0.26669568,0.26763478,0.25017804,0.033712383,0.26150283,1,GSL_1997_05.tif
0.25451335,0.25771487,0.23915242,0.037358895,0.25046024,1,GSL_1997_05.tif
0.239423,0.23365672,0.22027363,0.029482631,0.23111778,1,GSL_1997_05.tif
0.2897242,0.2987852,0.24341705,0.10211697,0.27730882,1,GSL_1997_05.tif
0.28520495,0.29266638,0.24736963,0.08387711,0.27508032,1,GSL_1997_05.tif
0.2468503,0.25961542,0.22126178,0.07975748,0.24257584,1,GSL_1997_05.tif
0.2451212,0.25062257,0.22126178,0.062220164,0.23900186,1,GSL_1997_05.tif
0.23859775,0.22925302,0.20331913,0.059952613,0.22372329,1,GSL_1997_05.tif
0.28544074,0.3007321,0.25080213,0.09052908,0.27899167,1,GSL_1997_05.tif
0.2753805,0.271714,0.23540787,0.07159237,0.26083413,1,GSL_1997_05.tif
0.26539886,0.26267484,0.24757767,0.02958759,0.25855044,1,GSL_1997_05.tif
0.24103421,0.24969548,0.2193895,0.06460645,0.23670639,1,GSL_1997_05.tif
0.23859775,0.2281405,0.19858643,0.0692574,0.22177489,1,GSL_1997_05.tif
0.2915319,0.29053405,0.2545987,0.06592023,0.27888823,1,GSL_1997_05.tif
0.26425922,0.28367355,0.24024458,0.08289251,0.2627258,1,GSL_1997_05.tif
0.25746068,0.27217755,0.24034859,0.062101986,0.25666228,1,GSL_1997_05.tif
0.24763624,0.25892007,0.21476083,0.09322553,0.24043906,1,GSL_1997_05.tif
0.23828337,0.24315946,0.1996266,0.098315574,0.22702312,1,GSL_1997_05.tif
0.2808036,0.2888653,0.26359603,0.045739353,0.277755,1,GSL_1997_05.tif
0.26162627,0.28469336,0.24014057,0.08488914,0.2621534,1,GSL_1997_05.tif
0.2557709,0.2724557,0.24014057,0.063041925,0.25612238,1,GSL_1997_05.tif
0.2485401,0.26031074,0.21491684,0.09552013,0.2412559,1,GSL_1997_05.tif
0.23922652,0.24580169,0.19739026,0.1092333,0.22747283,1,GSL_1997_05.tif
0.4368198,0.7104935,0.81817126,-0.07043905,0.65516156,0,GSL_1991_03.tif
0.31097564,0.5865523,0.76075065,-0.12929402,0.5527595,0,GSL_1991_03.tif
0.43653896,0.6428638,0.7499622,-0.07689282,0.60978836,0,GSL_1991_03.tif
0.4083775,0.6936792,0.86470264,-0.109744176,0.6555864,0,GSL_1991_03.tif
0.34411153,0.55991036,0.6715193,-0.09063355,0.5251804,0,GSL_1991_03.tif
0.29155946,0.56978464,0.7389721,-0.12927334,0.53343874,0,GSL_1991_03.tif
0.43445292,0.7212062,0.8189779,-0.0634805,0.6582123,0,GSL_1991_03.tif
0.43385118,0.67891437,0.7835878,-0.07157143,0.6321178,0,GSL_1991_03.tif
0.4440407,0.67737734,0.78560436,-0.073976964,0.6356741,0,GSL_1991_03.tif
0.44119245,0.6882763,0.79790515,-0.07376541,0.64245796,0,GSL_1991_03.tif
0.29155946,0.5544143,0.72798204,-0.13534634,0.52465194,0,GSL_1991_03.tif
0.28401765,0.51305395,0.70731264,-0.15918048,0.50146145,0,GSL_1991_03.tif
0.2677305,0.49954668,0.71537876,-0.17765035,0.49421862,0,GSL_1991_03.tif
0.2677305,0.5577678,0.768111,-0.15864423,0.5312031,0,GSL_1991_03.tif
0.32236862,0.6594918,0.86157703,-0.13285732,0.6144791,0,GSL_1991_03.tif
0.41134608,0.68809,0.7907465,-0.069417015,0.63006085,0,GSL_1991_03.tif
0.28072813,0.54454,0.74734074,-0.1569809,0.52420294,0,GSL_1991_03.tif
0.2826537,0.58953327,0.784344,-0.14179623,0.552177,0,GSL_1991_03.tif
0.39782697,0.63396764,0.7315614,-0.07146953,0.5877853,0,GSL_1991_03.tif
0.39650312,0.64128023,0.74451756,-0.07449663,0.5941003,0,GSL_1991_03.tif
0.46967486,0.77779716,0.9517158,-0.10055928,0.73306257,0,GSL_1991_03.tif
0.39405605,0.6676428,0.76881677,-0.07043284,0.61017185,0,GSL_1991_03.tif
0.27856186,0.54351526,0.74139196,-0.15400065,0.5211564,0,GSL_1991_03.tif
0.27422932,0.5676421,0.775068,-0.1544829,0.53897977,0,GSL_1991_03.tif
0.38009566,0.6418857,0.74396306,-0.07365688,0.58864814,0,GSL_1991_03.tif
0.34036157,0.2546228,0.21911128,0.074960686,0.2713652,0,GSL_2003_09.tif
0.32857776,0.23626807,0.20369959,0.07402455,0.2561818,0,GSL_2003_09.tif
0.3582239,0.26867762,0.22452417,0.08952393,0.28380856,0,GSL_2003_09.tif
0.3065031,0.19198573,0.16618526,0.07203373,0.22155802,0,GSL_2003_09.tif
0.37032762,0.27028206,0.22497524,0.09148118,0.28852832,0,GSL_2003_09.tif
0.33052394,0.2517669,0.21501403,0.07873669,0.2657683,0,GSL_2003_09.tif
0.3226592,0.24377683,0.20881176,0.07725557,0.25841594,0,GSL_2003_09.tif
0.33508283,0.24868639,0.20569183,0.094622634,0.26315367,0,GSL_2003_09.tif
0.3129282,0.223208,0.1846417,0.094559826,0.24025929,0,GSL_2003_09.tif
0.34484047,0.25648394,0.20813514,0.104060926,0.26981986,0,GSL_2003_09.tif
0.36627528,0.2814489,0.24737859,0.06442601,0.2983676,0,GSL_2003_09.tif
0.31466112,0.20597638,0.1782139,0.07226215,0.23295045,0,GSL_2003_09.tif
0.31210175,0.20430778,0.17385352,0.08053225,0.23008768,0,GSL_2003_09.tif
0.32751134,0.22099388,0.18873896,0.07872164,0.24574804,0,GSL_2003_09.tif
0.3006912,0.21265082,0.1861077,0.06656424,0.2331499,0,GSL_2003_09.tif
0.42490107,0.34389344,0.31417513,0.04515983,0.3609899,0,GSL_2003_09.tif
0.33625588,0.25333926,0.22020137,0.069978826,0.26993218,0,GSL_2003_09.tif
0.30647644,0.20527044,0.17490603,0.07986903,0.2288843,0,GSL_2003_09.tif
